ensembl,TCGA-BC-A10Q-11A-11R,TCGA-BC-A10R-11A-11R,TCGA-BC-A10T-11A-11R,TCGA-BC-A10U-11A-11R,TCGA-BC-A10W-11A-11R,TCGA-BC-A10X-11A-11R,TCGA-BC-A10Y-11A-11R,TCGA-BC-A10Z-11A-11R,TCGA-BC-A110-11A-11R,TCGA-BC-A216-11A-11R,TCGA-BD-A2L6-11A-21R,TCGA-BD-A3EP-11A-12R,TCGA-DD-A113-11A-12R,TCGA-DD-A114-11A-12R,TCGA-DD-A116-11A-12R,TCGA-DD-A118-11A-11R,TCGA-DD-A119-11A-11R,TCGA-DD-A11A-11A-11R,TCGA-DD-A11B-11A-11R,TCGA-DD-A11C-11A-11R,TCGA-DD-A11D-11A-12R,TCGA-DD-A1EB-11A-11R,TCGA-DD-A1EC-11A-11R,TCGA-DD-A1EE-11A-11R,TCGA-DD-A1EG-11A-11R,TCGA-DD-A1EH-11A-11R,TCGA-DD-A1EI-11A-11R,TCGA-DD-A1EJ-11A-11R,TCGA-DD-A1EL-11A-11R,TCGA-DD-A39V-11A-11R,TCGA-DD-A39W-11A-11R,TCGA-DD-A39X-11A-11R,TCGA-DD-A39Z-11A-21R,TCGA-DD-A3A1-11A-11R,TCGA-DD-A3A2-11A-11R,TCGA-DD-A3A3-11A-11R,TCGA-DD-A3A4-11A-11R,TCGA-DD-A3A5-11A-11R,TCGA-DD-A3A6-11A-11R,TCGA-DD-A3A8-11A-11R,TCGA-EP-A12J-11A-11R,TCGA-EP-A26S-11A-12R,TCGA-EP-A3RK-11A-11R,TCGA-ES-A2HT-11A-11R,TCGA-FV-A23B-11A-11R,TCGA-FV-A2QR-11A-11R,TCGA-FV-A3I0-11A-11R,TCGA-FV-A3I1-11A-11R,TCGA-FV-A3R2-11A-11R,TCGA-G3-A3CH-11A-11R
ENSG00000060971.16,41.37343006,80.04312553,34.96126619,53.24307993,55.86682881,43.34059334,31.38160938,38.82778412,54.11130411,41.81880418,24.1051143,59.06088344,51.40781471,37.81235574,53.61949712,64.60852407,40.29526266,27.69859371,48.66614276,67.94218539,55.98175377,49.33266731,43.21951466,35.1649574,62.43911483,36.12301602,72.81758556,57.50942899,44.8004437,36.89553658,67.32568909999999,37.0295544,28.42775544,46.5764483,65.84984893,37.73361032,46.53820488,54.88680797,43.86742075,60.62226414,44.09489801,62.13894462,65.27503972,27.37200069,51.28336596,26.44023822,58.90861546,59.19632314,43.74535894,65.58167247
ENSG00000063177.11,58.98556443,44.23046541,59.64541895,58.4791613,69.88404899,44.49573229,66.42093758,83.58074713,65.14371366,43.40736091,87.36501906,53.76671598,46.69757269,42.51240892,49.18289988,68.32808325,28.13275647,39.09850551,50.07658192,50.74381445,51.35770123,49.97683101,36.19894504,46.48742132,77.95588573,62.91580714,47.54365044,57.48056226,49.06003475,56.14582337,58.92454944,62.52673392,61.86440309,127.30917982,65.55281987,93.54053864,118.39244609,57.6859843,101.48971211,75.85605001,48.30555926,73.01250646,59.39560701,55.69811862,67.105378,70.62880351,51.33910904,56.03509065,100.22321808,62.55108038
ENSG00000063241.6,21.93015696,17.40660782,16.07815158,20.21672578,28.39641562,16.26458571,20.85624377,23.7956774,26.22740495,21.89321163,19.02010056,18.20590613,20.66815129,19.89306051,20.13075366,25.23310274,19.01610937,18.76878899,21.745486,24.72377975,26.08418565,20.56033623,14.77615118,19.28195765,26.34254437,23.00157949,21.10778022,20.84752659,24.3964754,28.85749878,28.95693937,24.06111245,22.11591859,52.48324862,25.80384883,22.87528343,30.49901598,27.28088109,29.40529163,44.79011743,25.77999293,27.93386623,21.98635346,22.67995544,21.64561291,18.47826531,22.36846468,18.90301832,27.76595565,28.12286559
ENSG00000063854.11,22.85873581,26.05046115,17.16365235,29.01322872,37.41314813,24.14620021,23.03130391,15.67702842,31.42276059,18.88424399,25.39300999,28.59050839,28.7711686,23.56191397,26.46979131,24.30669774,16.15080946,17.26869817,28.44329802,30.45367059,22.95261372,30.4228949,20.33831963,19.12052051,32.70372751,32.17088748,29.01690429,21.42004585,30.64366213,32.57959072,38.28286581,30.60211654,30.44499676,34.54473727,26.88531004,24.95828993,20.56550115,41.05601986,42.43525022,39.10528663,21.13587176,23.3080016,32.99519892,20.50147035,26.16043322,24.19909281,27.68235913,33.5853355,25.22309371,36.86271178
ENSG00000064225.11,7.0731485,4.26863815,6.44061179,8.059020799999999,4.96224823,6.80768362,7.21823717,4.10127966,7.64456141,5.62707557,6.20044723,4.80829094,6.61071851,4.00307617,5.85008127,9.85922022,5.52296978,6.69604328,4.92057945,6.65136744,5.3084886,9.25805511,8.37112558,5.23756464,8.61516777,8.33999632,4.24728773,5.19894069,7.23908494,5.74161994,8.3899411,10.05013775,9.17802826,3.90002277,7.02586313,5.5719527,4.90568682,7.90616974,6.1844546,3.37007399,3.39335759,6.59252427,8.26429664,4.15963588,5.97754448,4.20953811,6.26764274,5.53339715,7.7968224,8.79390138
ENSG00000065054.12,55.89526288,33.64407508,60.60984988,30.31903449,51.11007913,48.75285339,69.21661669,73.43107559,44.16877643,38.4396777,52.79678428,83.12343664,60.25252065,44.85020597,51.38911029,54.26756412,39.26436747,24.69547786,61.66608378,62.27285894,59.43981168,63.45160213,48.76601174,57.48437843,89.56888771,58.18910346,57.67166093,57.49042202,57.15045283,45.1985591,64.38274011,68.88382554,65.90371139,109.00353916,63.98072474,67.57222067,94.17402142,57.81913876,78.617944,79.04856576,57.71406566,63.49361078,63.02449093,57.05518892,52.06611501,45.89393938,48.70576679,69.45992586,97.43844514,65.84816253
ENSG00000065057.6,8.56712622,6.52960598,7.43701282,9.31286432,9.75111948,8.063997200000001,8.88875779,8.82304474,8.6315033,10.00379437,7.89123458,5.46794846,11.79353801,5.68680692,9.43063381,16.01206139,6.63561473,3.83695092,8.45769451,6.60995922,7.91664407,8.28941288,5.84518806,6.83826109,9.35094189,10.19725585,6.74325248,8.05728172,7.14594731,10.8239492,18.71810728,11.13290718,10.00057834,26.78752453,16.51560039,18.1629143,12.13319247,15.79104904,27.82637223,10.38887266,5.69757878,12.43714335,9.2906397,5.16258934,6.24048726,7.92205781,7.8169538,10.98070259,20.92213284,8.57139741
ENSG00000066185.11,1.42755757,0.95826821,1.35897902,1.18595631,0.91260843,1.96977456,1.39282065,1.03546907,0.88712513,1.61349913,1.63708521,0.89643636,1.46558642,1.20294361,1.37628345,2.01211204,1.36987104,0.49973419,1.48378389,1.4847368,1.81815473,1.51378315,1.41261974,1.59114626,1.35360097,1.65882091,1.33330061,1.05312443,1.7325508,1.1162995,1.26026705,1.57407521,1.16160059,1.35422617,1.41402111,1.21863413,0.98546895,1.9804149,1.59825104,1.25924682,2.06358776,1.31502311,1.76175775,1.60352156,1.69293196,1.17458105,1.04543137,1.36045381,1.78508118,1.27903596
ENSG00000066583.10,34.12110956,29.05411801,36.76790416,28.67964335,33.52579444,37.58793488,27.6015201,45.37775748,39.45143898,28.61793852,24.6435984,29.42464676,34.19417755,33.81466033,26.30701756,31.3554975,25.95908522,27.55339569,27.84521177,30.35811168,36.70894624,32.55004863,22.47189462,22.09576868,35.79332408,37.07014387,31.30796224,28.70139335,31.35788299,26.38547759,24.58349646,24.81543677,24.88984258,14.63998004,21.01341111,23.242888600000004,27.49089572,24.16929813,25.83666886,27.0600074,33.96520549,24.53519108,24.01486849,31.67523817,25.91979473,24.68934401,27.59974764,20.65609557,25.93795662,32.78592104
ENSG00000066813.13,46.69937419,42.09211355,30.93598273,29.53965496,24.56801076,40.91612707,30.57680405,20.43245117,21.96410149,34.852671,24.11405106,33.62740533,48.20389166,21.29794968,30.49025455,41.07852641,36.90100207,15.45071866,31.80061051,47.60527620000001,38.22842162,46.43401901,39.39869005,19.32540019,32.94532807,40.36506582,22.95411326,29.11586294,32.98056148,35.86164429999999,54.6081155,45.31337357,35.39047150000001,37.76633019,46.27959213,20.70079273,30.39213294,45.50318172,37.81989936,45.2179009,21.71686839,29.44425392,42.54445784,15.41130121,36.00598276,25.36699621,33.432714600000004,35.39065958,40.38980158,27.06837306
ENSG00000069431.9,4.48238985,4.12913133,5.01011784,4.14222493,2.9011125,8.47688271,6.08233186,1.85843978,5.62313447,4.75047021,1.70758891,3.99221742,4.95041034,1.91184584,2.88553829,5.67012782,7.18233432,3.98212486,4.04152127,8.90364021,2.58510972,6.31132219,5.0575386,2.74027372,2.15481356,2.47401168,5.64609523,5.13852174,3.950594,3.08738493,4.78994437,4.84159512,1.63663743,1.33997606,3.67079441,2.60348488,2.82185773,3.96532248,1.9172879,2.97588111,2.35715434,2.96149271,4.50327248,0.78600171,4.54540849,2.12699627,3.65166443,5.67464222,2.87134717,3.78858223
ENSG00000069535.13,91.09310132,96.23930406,105.01101291,89.34172805,97.66776729,114.14772905,109.41715086,73.80833176,90.78201914,85.32241047,68.07474812,101.3614289,119.0134125,99.48825341,83.3530056,86.60101058,103.454358,65.62100046,87.27981911,89.80748892,112.95477014,94.00613766,85.53310658,92.9657117,84.83582306,104.940179,109.24170093,77.56874879,85.27199452,76.62414118,119.33054592,89.50018899,76.89983238,64.67217882,91.79543328,81.61213409,83.98928001,94.77689015,94.6749738,113.04486381,110.47311615,96.13644445,89.77338417,85.85456076,83.89867914,69.63998501,89.25241316,96.94866433,88.64379117,99.45364945
ENSG00000069667.14,6.16262007,5.09766845,0.83822567,3.57681826,1.82690319,2.79554345,2.23473241,0.7141793000000001,2.67620296,3.02005408,2.45675668,1.31615584,1.93601127,2.561888,1.74420121,4.72742229,2.45701555,3.60654068,1.35770309,3.01227742,2.45573955,3.57928381,3.11194519,3.41551285,1.5758513,2.02367791,1.651109,2.21500202,2.57524438,1.50311361,2.49011176,2.10083485,1.47360797,0.72503304,2.22834945,1.71834641,2.18469529,2.48380734,0.62974445,0.65484502,2.16334124,1.6587206,1.79714897,1.15122317,1.92926136,2.23256181,3.33139954,2.85594858,1.65378757,2.855442
ENSG00000072163.17,2.85839963,2.08996477,2.36483638,1.98302029,3.6267575,2.78341338,3.85074392,2.18409316,2.6390068,1.75695066,3.89052085,2.74660434,3.40565533,3.37120657,3.99180435,2.85989808,2.58509288,1.4396013,4.2202806,3.94420041,3.82486072,4.09337062,3.04457045,2.67103236,4.22642096,4.05631343,3.98379425,3.21708311,3.55654939,2.89768972,4.60843807,4.45513859,3.66433057,4.90500566,3.66350925,4.48739184,3.74938574,3.03986763,4.35138087,5.00946772,3.0974586,3.66284802,4.73759053,2.05219084,3.58016479,3.33407541,2.41783629,4.56623304,3.93583598,4.33735098
ENSG00000072506.11,96.74471268,82.55296602,80.29804107,96.90500476,118.86495392,96.63680548,96.68108989,109.33713985,110.07330465,96.37911762,68.38157671,94.11911863,99.58543596,87.97519662,121.42882134,101.96701188,100.89914099,68.65030267,86.52178592,110.4774331,116.79433707,97.14957968,77.91507712,80.36425826,130.98987888,91.67241559,121.80355771,85.45399385,131.79240226,94.82120332,131.77633226,117.37924222,90.27096905,182.28385278,113.35434628,137.2793597,157.58048554,128.54959549,122.46020719,140.10746997,127.64620453,133.91104642,96.31724892,85.11528340000002,104.54821612,83.97901465,109.99115318,96.19067744,131.71922752,111.28198069
ENSG00000073849.13,85.52590976,99.55032618,74.23569017,70.79290903,61.13094988,90.15230558,97.78307662,52.41241556,57.70657344,78.00384137,62.18244435,81.19324421,74.33393223,74.19195397,54.60677048,67.55398891,103.33468411,102.78262038,70.66903154,106.80253607,82.62605424,92.62511213,138.40185848,108.25115662,55.60618395,67.84872920000001,88.31431789,76.21696412,72.05689941,72.35603123,87.70966388,92.73209759,74.57204503,40.1698936,89.09124971,73.94846694,78.67845688,88.1204511,56.30184262,79.98023302,87.00466172,96.24906629,68.58524285,80.5195553,69.73936832,56.92406097,80.92443787,95.72889112,91.06050855,79.7792199
ENSG00000074071.12,31.24205524,27.63571306,26.39804259,27.14704821,46.35860796,25.04252077,26.00567227,30.37672756,23.53221011,20.64401364,29.04917294,29.81768376,30.64759253,32.16998712,35.0208208,34.08564678,25.05361797,20.24204993,32.1974295,29.60216964,33.41278296,27.66437569,22.34141268,26.41511761,30.01423881,35.06888927,34.51407224,28.91366933,32.30476604,31.30553266,36.65397059,32.01860589,36.75536789,64.41857038,29.64463446,33.31000086,47.75489118,34.312817700000004,47.96938535,43.67378683,39.18708471,32.27834182,35.43586408,37.01554916,31.10648797,28.32465795,26.46312938,26.76485955,39.14892544,31.21232669
ENSG00000075239.12,85.09913832,87.23490479,55.74370642,89.86482756,68.505433,76.37432325,77.66728268,62.09929264,92.95153484,104.4451575,58.66832583,66.51226337,92.39872529,78.77257464,71.71797695,74.54691942,109.91270366,94.52251911,67.69297852,116.72626384,74.27263497,112.95618221,90.32825363,78.29971589,59.07465157,80.11801073,81.17277013,90.61417392,85.18358327,180.6772428,95.63561614,87.36686234,60.45523652,112.92865659,89.82109438,84.02266732,81.44324109,139.17030125,45.68174671,73.71378068,46.37955653,74.93790206,59.06576672,67.07168979,89.13619521,79.17181005,79.62892077,78.80891475,51.50356806,87.0374647
ENSG00000076258.8,6.23243094,7.01241908,9.79241754,6.20542101,10.10955228,10.95462194,14.19472241,4.71409412,10.37407895,10.24595017,7.20964654,10.07035185,8.1614228,13.32357519,11.06865319,11.01264142,9.45918129,7.2857349,8.39960663,10.72829573,8.55123789,12.00433451,11.86905536,12.29318729,8.38182875,12.5612689,16.07602498,11.22152053,13.44449766,6.11474175,11.1705806,12.4967295,7.69877674,3.8012791,9.53371487,6.90777215,10.03112266,12.78024606,6.03974223,17.13929446,12.33683129,13.63092996,13.27867786,12.36734993,11.72916971,8.56632357,8.70446177,9.17746204,11.68686991,12.15644857
ENSG00000076555.14,7.75676215,8.77112296,4.89808201,5.35650259,6.84540075,6.99965825,8.06045285,3.12155308,6.37477191,6.15688549,5.60670264,10.84949398,9.79179131,8.07071481,7.65020507,8.81331482,12.32760228,7.76593537,10.88422567,15.60730221,8.22603619,13.54503645,12.45100793,9.40937146,5.42881266,7.05822127,10.8835894,7.96308972,11.68176069,8.26683562,11.73351422,7.93276125,6.70273738,8.2869037,7.666011,5.45827786,9.97905677,9.53424463,4.86246725,8.27728385,10.83738012,13.41566295,14.46504881,2.976435700000001,7.96249548,3.07303047,6.60556665,11.43461651,6.99546683,8.42347189
ENSG00000077238.12,16.76993379,24.68358979,12.61927609,22.37769854,15.70430036,6.42194539,11.2150556,25.37208962,38.72328377,6.53359305,12.70887327,26.506513,16.39192329,8.79887274,5.64317586,13.72250142,9.87795742,25.97390141,5.8925972,10.40702148,10.51482995,7.21351947,10.75781084,13.3187783,17.37394667,6.04907373,6.85318361,9.90779213,8.18887414,14.43991422,4.84727535,7.14878797,5.84450388,7.10791391,6.09126068,16.83645823,11.35544514,14.47237968,8.40294867,5.1759224,9.50240913,5.45977564,5.06134923,17.69326524,8.65754986,16.88799237,24.00261704,6.22362536,11.20640547,6.54308876
ENSG00000079557.4,249.15006824,238.71013422,115.0867074,176.97098425,240.65385281,298.06791367,85.55754831,74.10615588,135.87372646,81.75866367,97.39045419,149.70764805,119.87759532,282.33885718,162.62197513,156.65711398,64.38853366,60.79566894,176.46827247,238.21441628,238.95163012,234.11957731,96.48421547,114.52929936,145.41997266,157.80324864,219.27346913,150.08914544,189.34892263,107.76777841,101.38172243,119.4388405,125.58932644,93.24331304,144.85858512,66.33826593,88.79682878,166.22684412,120.73570466,173.05629907,277.26185533,166.50687332,196.84872633,242.69408918,183.26953236,91.59973905,233.97326539,159.23460277,81.47329771,326.51354721
ENSG00000079739.14,59.77283262,53.11601641,49.15257102,48.57985404,47.98019914,61.05689288,73.96630113,41.00878563,55.28174657,36.03952756,34.28867526,75.687079,59.78243376,46.91541735,62.2862754,71.40258776,66.96973993,48.36789297,55.96819769,72.89013607,62.71375749,72.02279229999998,57.7758127,56.8996331,44.88416012,44.06523269,89.19126459,38.75380296,56.13884634,49.9444343,89.94024384,64.78062306,43.06201568,49.1711473,72.26250056,64.04628955,69.31391499,74.44702736,47.08045525,63.42064408,71.61675436,80.3879545,72.73527344,45.91810118,60.80738964,38.41509734,72.32733229,70.33187845,53.88441708,69.9273696
ENSG00000080618.12,474.35692737,417.88321762,348.74443727,348.5925633,281.80108271,425.62297507,301.38023764,298.82180653,406.71265113,467.97540932,260.85765768,317.77450248,351.15746521,327.30949451,347.06650789,393.30817057,437.53055198,338.42803813,300.10526751,427.41020008,375.7517785,497.60033235,448.65685788,385.90618983,378.33032211,437.02816167,263.32784665,366.46338897,430.52156736,315.70982023,405.8735647,413.22692894,375.88654342,239.48330913,437.44416597,434.40934939,331.88318422,423.70886262,304.6450612,387.0789439,431.18773235,481.45937214,349.77248697,305.69638368,295.11679921,303.63044665,424.71143956,350.74189224,338.51778078,403.50147363
ENSG00000081377.15,2.85659053,4.07056041,2.48702357,2.63585271,2.67370204,3.66628147,4.78278082,1.89878678,3.5966439,2.45230716,2.35590435,3.95976136,3.50699578,4.15303257,3.85296727,4.80686955,4.65231883,2.87793473,3.6900748,2.85919894,2.36839411,4.92495117,5.05971236,4.89535528,2.95783316,2.73543787,3.63386128,2.66833702,4.14760972,3.40332571,4.5441426,4.69615421,2.5379647000000003,1.79354551,3.61909605,2.87181041,3.96663013,3.79620251,2.54232673,2.50890911,3.52082267,3.31354309,3.61884361,2.71613146,3.81336786,2.53919563,3.69394287,5.34403534,3.01647339,4.19207148
ENSG00000082438.14,6.04356755,5.68581106,5.06246663,4.72101239,5.45874201,8.84031355,12.26337232,4.59132873,3.8044634,5.11656172,3.92224289,4.46854074,7.84952126,4.98596885,5.31313722,7.67377968,8.25664704,5.00286374,5.09134632,8.21213327,8.06477628,7.30996429,6.98237623,5.5514859,5.36619653,5.72973285,7.52256338,5.11211117,4.78716604,3.93487015,7.48512053,4.92237993,4.15703554,2.4036704,6.27177522,6.02290052,4.89512223,7.09939514,3.53854905,3.40763583,6.5805078,5.94688089,5.47570082,3.83759921,6.6369544000000005,3.25523407,4.91401695,8.09189737,5.75861083,8.71284463
ENSG00000083123.13,10.88658396,12.42275152,10.8252047,11.92775104,8.91470535,16.99610047,15.65949732,12.37500074,13.9714919,13.72748783,7.64724359,9.14188554,12.07530011,10.95245128,14.91623415,17.54459647,13.07031101,13.19251344,11.26933105,15.63911565,11.14034028,17.77867026,15.2787221,12.94913263,15.17503858,12.40831476,11.87381442,15.39017998,14.89899633,10.29789119,15.25370526,13.51947949,10.51771043,8.80768859,13.32892165,13.20578533,10.41703557,13.83285384,7.896506599999999,7.14668426,10.86052846,12.91002741,10.19563385,8.72914636,12.63540389,9.42459254,12.75874417,15.53188276,11.13251909,13.18218524
ENSG00000083807.8,95.86426021,103.63813685,86.68671254,91.81770851,74.49377484,70.78251464,121.67199512,111.08760253,118.22671006,68.35767136,70.50028898,100.90635226,82.33767394,61.15021939,107.97593953,83.40048478,88.17206892,71.41392053,85.69275962,113.97063051,70.46240166,95.84989483,75.18910587,67.46786245,101.30064402,94.1091492,96.24152995,81.22719391,87.45075954,88.18804115,133.64897086,115.38510704,77.42758115,158.60419542,132.27885759,147.94398043,77.81037294,133.83277699,152.50103868,107.16350001,76.06001436,172.46205089,106.46256373,47.92160096,76.45467479,68.66647211,114.78715568,123.26258977,156.48479723,115.44557393
ENSG00000084674.12,461.0236381,476.30592093,332.56011043,321.33786341,333.20658919,572.5800877,404.35248935,276.18025522,308.87387959,335.75789802,259.70915219,337.45790827,353.48122893,438.51829213,346.91799365,361.22984885,623.88871044,544.30139507,412.07416747,536.27171474,415.4271589,494.88847333,679.64008493,483.01786126,241.8848721,271.25438614,487.63422884,418.80159123,399.39893405,264.27716906,385.65980212,305.55644177,339.59810328,192.21351228,269.65860347,221.39016644,221.55940846,344.19520452,182.09103271,266.71840453,492.91472414,372.94897548,341.43565766,347.07923068,389.83948366,318.81815861,331.69982109,439.61140337,226.80065033,337.47467971
ENSG00000085871.7,26.23139849,24.07012857,26.07747185,25.0663906,35.52043387,25.88446474,26.51559555,33.13832095,21.15031805,30.3598495,27.42122414,25.8056326,27.49489524,32.21856218,31.31051626,31.06373944,19.86076615,19.75100362,25.46497997,25.70248675,31.76280194,23.91064845,19.67572381,21.06021724,37.01478141,33.44312582,28.40068727,30.19787379,33.80840277,22.75838565,26.89298426,32.56123293,30.6812203,34.64454118,31.67435629,29.84255762,29.09403867,31.27185017,33.19755723,30.91109882,30.21578944,30.01150866,29.68784072,37.45138345,32.58947804,30.9934418,22.05252608,22.54132757,39.11301656,30.6897908
ENSG00000087086.12,4657.51811829,4207.4571213,5004.19227944,3453.99894401,7960.26820516,4046.57643006,5105.24401644,4617.88633169,3800.50744365,4818.60531982,7711.30387936,7033.79637611,11325.8938758,6455.08907474,6530.41285,7157.59482092,4930.49434252,4898.08384583,5522.84191156,4787.12729189,4661.93408306,5778.02621029,3735.72367994,5853.67795209,6379.44049723,5267.88230381,4701.99411872,5220.85000424,6204.66087405,5579.79690603,5689.79584992,5821.40039597,6011.82380721,13999.4717514,5464.62879642,5545.32934551,9442.09689358,5197.64393393,8162.72772627,9476.67184696,4146.35131302,8294.24789894,6374.62680777,5120.08848228,6209.1881845,6206.57331383,4799.94052956,5350.73068542,6083.60942865,6225.75076392
ENSG00000087299.10,1.15302278,1.52220781,1.02236017,1.13274718,1.09134998,2.2568256,2.10907526,0.73625636,1.18350288,0.94267709,0.69807992,1.18722501,1.14620021,1.90083108,1.86086074,2.22941132,1.80722491,1.16936397,1.5264883,1.96272135,1.76297912,2.82303406,2.00812597,1.38828104,1.20067375,0.92688831,2.05115032,1.25050354,1.20873999,1.1604222,2.5073003,1.51930574,1.01993133,0.55702462,1.52867851,1.10058551,1.69380429,1.4620442,0.71997353,1.0447044,1.76004577,1.72412728,2.03981642,1.18292732,1.70792844,0.97446345,1.67321319,2.27694146,1.07465712,1.78967821
ENSG00000088926.12,28.13060764,32.66341266,16.42068204,19.12399216,17.93396901,32.97737493,23.90872907,22.16845621,21.91347514,27.17023578,16.153995000000002,28.00078526,25.83235182,27.72120506,28.99518872,33.64399568,53.43680383,25.31262293,21.44985317,34.26505059,26.87694848,32.87195424,39.40810501,24.94157028,19.89746051,20.57493386,26.26735169,26.51012885,26.90552519,31.65047877,34.13304136,31.89060217,20.34940725,19.48815157,36.79102605,25.5585584,21.68961743,37.76204184,14.51816432,16.99303872,17.14015972,22.02466521,24.74799054,21.09864339,25.49117092,20.76121289,24.10231062,35.68522123,18.53862114,26.35653327
ENSG00000089220.4,687.31010093,670.44335749,687.55087964,659.4805257999999,907.38031546,757.62688837,913.07670413,644.52510651,627.74256101,662.06839188,645.9865105,829.81469275,913.58702909,624.68235431,774.00714643,784.60084354,567.69703253,482.6148433,649.56717993,713.19990777,721.42868009,681.06916604,588.01278382,551.44650379,845.88974331,887.49904512,787.78030319,782.8413459,942.45202693,633.51888038,943.89516361,811.67108666,719.81735574,756.23035026,915.10999622,782.19681755,727.48195756,837.55440747,1067.04310963,698.81037835,667.65700615,785.91358403,805.33712719,702.69423225,747.34574734,590.97017397,643.23423789,816.32796001,828.66272994,830.23472657
ENSG00000090013.8,49.67238563,46.18377748,59.22632626,59.41178162,96.74725912,44.94268824,80.18352479,63.44924847,55.47948406,51.68966138,58.2321446,65.37958864,75.80688204,55.75209184,80.85902199,83.15832685,56.43783066,41.0910838,60.15005918,74.65913989,68.11403771,49.97102756,40.3011313,64.60067289,97.51773748,76.60915686,75.40341001,65.20708228,90.92855566,63.51038108,75.28198705,64.06217204,53.31242718,151.13690214,74.29624321,96.72277822,135.61502175,69.95803495,79.98351045,105.10202564,76.84031929,104.28319416,65.60672004,65.21250544,64.73237058,57.38521509,63.13520504,59.30157955,96.40436563,99.1084441
ENSG00000090266.11,10.56063965,9.70320617,11.07521543,14.38077598,15.680720499999998,9.73969087,10.02343535,11.90014168,10.27134678,10.80947545,13.05002093,10.74305627,7.93376542,11.42014798,14.60540967,15.70778195,8.90865545,9.12974492,11.78757247,10.82703061,10.75167606,11.24770046,6.42979191,9.70061793,12.6565662,11.38140389,11.97306788,11.26545417,14.33209969,13.98581787,12.58390129,13.54020135,11.53433727,27.83401374,15.42083903,15.25787121,15.39372405,13.1964571,13.06039018,14.15759911,11.01847932,18.00404273,12.78294503,11.19695866,12.32089559,14.40388607,10.16469047,8.70361028,16.57163094,12.36194528
ENSG00000090512.10,61.67508062,151.6445411,37.19985034,38.68748884,57.23384105,96.86574615,66.21150888,47.74756061,86.23856476,40.57440644,49.39636621,83.66958488,90.43005524,101.61629225,102.55698869,58.94368153,83.49801855,27.340925899999995,52.18617551,64.77126759,102.08184172,71.20499905,57.0130076,65.12701732,35.69269975,83.42003392,72.4719348,23.99031749,41.45104884,57.3432557,103.31973444,72.75204120000002,69.04242737,68.37205526,72.87493257,100.03978386,17.68339788,64.82247393,94.92263242,47.74667249,86.81488623,68.46809011,70.11909018,84.89176859999998,73.43845189,30.91129029,75.20580587,69.41011776,51.90680342,66.24324487
ENSG00000090534.16,8.85640133,7.36233328,14.64447465,8.30115749,6.53071124,5.74348403,10.82577156,13.10228893,14.80705934,6.24286249,6.20934415,9.11499034,10.95762142,4.32639166,4.05533024,8.58853308,7.41007932,7.87970453,4.25183504,6.76678536,6.03953772,5.72975049,7.71769509,6.9817125,7.63072903,5.60085028,5.05724567,8.8323226,4.49009514,6.83742554,5.02824779,8.684247099999999,7.21733916,8.50090176,6.0637798,11.9228191,13.66860598,9.0386456,9.68652123,7.35582316,3.67441765,5.0964582,4.11563083,3.92889093,6.87832022,6.32272405,10.22349047,6.80087115,9.01083835,4.63588484
ENSG00000090975.11,1.03469095,1.32105268,0.60369495,0.55505586,0.82540513,1.86301275,1.38031215,0.89668052,1.07493387,0.76412229,1.03054766,1.28642169,1.55152344,1.91577022,1.15249867,1.1091428,1.72557924,0.80132115,2.56525039,3.50241286,2.25430392,2.19719523,1.97405569,1.63219609,0.80775631,1.44775392,1.65441386,1.21201813,2.7370026000000003,1.51286776,2.30515185,1.71987851,1.74287528,1.24213544,0.87482026,0.75604031,1.74412056,2.04040455,0.85349226,2.50538428,2.31361129,1.59725264,1.17792097,2.50968919,2.04714202,1.0611057,1.00592857,1.50366048,1.0260831,1.2444778
ENSG00000091262.13,15.21093498,19.19417723,10.48200643,15.91268668,11.88704225,15.51224005,15.13937204,8.4025207,17.38468846,12.02784486,11.45235111,17.47430984,21.47929292,26.76327578,19.04788815,14.09086905,22.68312633,14.42581773,19.53005309,28.21922634,23.8812198,28.4649799,16.42273004,18.88952551,12.99081602,13.31737467,23.96133133,14.01205542,22.42982797,20.85726116,28.18686354,16.91968041,13.71332633,11.18592984,16.11580378,13.20060788,8.52476479,18.97755706,10.91402401,25.50431858,22.27324422,18.86045513,18.82382984,14.84049201,18.35436874,13.385400099999998,19.36855378,22.74733423,15.21872862,19.44629549
ENSG00000091317.7,24.86980466,19.42813527,29.56902892,23.60730299,23.85360781,28.78242746,21.59098275,22.33310388,29.60162343,22.50893505,23.63622509,25.2330928,30.73125639,30.83764466,19.46487817,28.10257175,28.5854837,28.11650539,24.5775149,23.13085219,25.28638238,27.3102154,22.00447891,27.53299318,22.74308016,22.39683693,23.65327056,20.28005142,27.40106222,26.92917616,16.69543024,19.67410119,23.81222668,10.14585987,13.36318839,15.71096818,17.50594313,18.54126382,24.12419596,15.85804884,28.79775545,20.56481122,18.14750404,22.06887732,22.34489647,20.53026247,18.82286188,19.55828255,15.33467029,23.30671958
